,fold_0,fold_1,fold_2,fold_3,fold_4,fold_5
VOL_RealizedSkew20_TSR_252D,0.00013415381001106566,2.3735120868776524e-05,9.85525825938028e-05,4.9508493863635575e-05,2.5377326588552213e-05,8.454581887401163e-05
VOL_UlcerIndex14_TSZ_20D,1.848804549299669e-05,4.6643794143677116e-05,0.00012848979356851935,0.00010072040282931001,2.9734661752966295e-05,0.0001589912870738398
VOL_UlcerIndex14_TSR_252D,1.0064591364506752e-05,0.0007659989887241202,0.0001427790605933146,0.00019770044771098448,0.0002613161121799125,0.00022820699383182866
VOL_ATRChgRate_TSZ_20D,2.8051101179384627e-05,2.3721002402465517e-05,2.8252802270547674e-05,2.375824407687356e-05,3.169622795353455e-05,0.00021665792945380776
VOL_ATRChgRate_TSR_252D,1.8415209959812336e-05,5.946780538425358e-06,4.283452304308921e-06,2.5620275228038313e-05,1.2416269246572194e-05,1.743889848237299e-05
VOL_VolatilityParkinson_TSZ_20D,0.0001510463183854745,0.00016413175276091779,4.476019654558791e-06,1.3675610854385445e-05,6.1069566356117124e-06,0.00029270528871077174
VOL_VolatilityParkinson_TSR_252D,0.0,0.0004989223343926698,9.354531433623823e-05,0.00015103929598656496,0.00016550670293109216,8.758565866742153e-05
VOL_ReturnVolatility_TSZ_20D,0.0002419400231187497,0.00017784446022769005,0.00016181171977613001,0.00014123856734191977,7.357195834798776e-05,6.375158012438845e-05
VOL_ReturnVolatility_TSR_252D,3.269056644127491e-05,2.424486908760955e-05,8.382581078413993e-05,8.669735192052609e-05,6.4562564254480806e-06,7.659490672470311e-05
VOL_VolRatioHV_TSZ_20D,3.058643605036286e-05,0.00030474487513771416,0.0006023315146770794,0.0003887847403305421,9.99008078305868e-05,0.0006249697132556527
VOL_VolRatioHV_TSR_252D,2.5741786825939638e-05,0.00011759234811065663,0.00021178722783090652,0.0,4.2053242223881203e-05,0.0002793709732349477
VOL_DownsideDev60_TSZ_20D,0.0,0.0005567255454593505,6.167750875268635e-05,5.334206209978509e-05,0.0001613458411192544,0.00014688398072649827
VOL_DownsideDev60_TSR_252D,1.577589519839296e-05,0.00018333829429724688,3.776135108869133e-05,6.960444802788926e-05,6.609353690483983e-05,7.790104173471849e-05
VOL_Volatility60_TSZ_20D,6.905820580694277e-05,4.597987747350323e-05,9.311190607715757e-05,6.669584078679012e-05,9.57576639294851e-05,1.2125923450583384e-05
VOL_Volatility60_TSR_252D,2.6408919893211892e-05,0.00013766077840753868,0.00014896670166979927,0.0001557419721288485,7.666895350937137e-05,6.610873931686618e-05
LIQ_AbnormalVolume_TSZ_20D,9.35865441191936e-06,0.0,4.5701990249002956e-05,5.014514346741066e-05,3.511587050842401e-05,4.787469924592372e-05
LIQ_AbnormalVolume_TSR_252D,3.374979566139446e-05,8.283230105665619e-05,9.780181224697325e-05,1.72225413410086e-05,7.527588974226875e-05,0.0006764210151443861
LIQ_VolumeChange_TSR_252D,0.0,4.452500934592698e-05,7.876197187526892e-05,4.130190039547053e-05,0.0,0.00011137333641523578
LIQ_VolumeSlope5_TSR_252D,6.46500319179032e-06,5.0499000362356296e-05,4.571353771168232e-05,3.4073519099223415e-05,1.0236049457545996e-05,8.558151256797496e-06
LIQ_LogTradingCap_TSR_252D,0.0,1.1801751578787496e-05,1.1619958042613488e-05,8.034215018368293e-06,3.646216525752976e-05,5.5897546577567e-05
LIQ_MFI14_TSZ_20D,0.0,7.967947986359471e-06,3.4424623937891134e-05,0.0,7.741109064628668e-05,3.294495773796423e-05
LIQ_MFI14_TSR_252D,0.0,1.9737851473390037e-05,2.7007529633910348e-05,1.615502788671005e-05,1.5245453056902013e-05,5.574323176650475e-05
LIQ_VolRatio5d_TSR_252D,1.4525563049277704e-05,3.552156499950272e-05,7.095765147469464e-06,4.079792458818464e-05,1.085611248427309e-05,1.2310275857354358e-05
LIQ_VolSpikeCount20_TSZ_20D,0.0,9.864794477582996e-05,1.1891622573975592e-05,1.7618909276097694e-05,2.6662475803236735e-05,4.325382993131652e-05
LIQ_VolSpikeCount20_TSR_252D,3.9186856937794264e-05,0.00010181695317340552,4.982382227903466e-05,8.491561561440988e-05,0.000160934458649084,8.74306481391278e-05
LIQ_VolUpDownRatio_TSZ_20D,0.0,2.1458886239907026e-05,2.4911244709721795e-05,6.410646511578253e-06,1.786889031721981e-05,3.150369383709465e-05
LIQ_VolUpDownRatio_TSR_252D,1.4746420589082236e-05,3.127252134565869e-05,8.850394877052245e-05,1.69142557912181e-05,3.309078493151953e-05,3.7749287569204086e-05
VOL_VolumeMA25_TSZ_20D,6.600507365230184e-06,3.811382161391484e-05,6.892481193634751e-05,2.643833421006524e-05,6.231372835298526e-05,1.9756005973022893e-05
VOL_VolumeMA25_TSR_252D,0.0,6.136889084198862e-05,4.689916644081346e-05,4.971113207125194e-05,1.3589219355618418e-05,0.0001825038574401124
LIQ_TurnoverRatio_TSZ_20D,0.0,2.724737125763736e-05,7.279042612547543e-05,0.0,3.357517126622962e-05,0.00014947798591853417
LIQ_TurnoverRatio_TSR_252D,5.924655780384415e-05,1.1583473957807492e-05,4.2884106669418664e-05,2.3937879740767052e-05,5.530515619866945e-05,8.505618366521568e-06
LIQ_AmihudIlliq_TSZ_20D,2.2745920706324698e-05,3.524714681660654e-05,0.0001363194423950917,4.334218692636254e-05,6.797386087158265e-05,0.00010397586269615084
LIQ_AmihudIlliq_TSR_252D,1.694741364273453e-05,2.3224166704785172e-05,0.00031236717418066823,1.072971873813472e-05,0.00015638204228434456,0.00015680077741588464
VAL_LogPBR_TSZ_20D,2.7723415127964626e-05,3.739933688397807e-05,0.00010266617111912162,0.00018494251190845297,0.0002792682410385973,0.00015749542737717012
VAL_LogPBR_TSR_252D,0.00017696565344695902,0.00010452545467974431,0.00024597727594796335,0.0002479299720095573,0.00011722396724732648,0.00021762703549633818
VAL_EarningsYield_TSZ_20D,3.2626684008993925e-05,1.733538812224593e-05,1.6133438868040328e-05,4.705030309241569e-05,2.156295133292596e-05,7.314753410706631e-05
VAL_EarningsYield_TSR_252D,1.963547551116061e-05,9.153376180599157e-05,0.00014205612715638722,9.017949499668114e-05,0.0001412461988209011,0.00014935053559451673
QLT_Accruals_TSZ_20D,9.401845130406284e-06,2.9243813432296046e-05,2.7166796386294337e-05,1.7386747275929554e-05,8.857941495828577e-06,2.2859229321409134e-05
QLT_Accruals_TSR_252D,2.319321127366366e-05,2.9518935923312654e-05,3.3916240433215125e-05,7.960744543061332e-05,5.186267252300309e-06,4.2881320675628993e-05
QLT_EquityRatio_TSZ_20D,3.120183416336363e-05,0.0,1.1471509456143688e-05,9.481561037060454e-06,3.096718545146657e-05,0.0
QLT_EquityRatio_TSR_252D,1.6300811660986936e-05,2.3028698087863764e-05,4.834008742717498e-05,1.957984089160057e-05,3.597195862651575e-05,2.6880406291246337e-05
QLT_OPMargin_TSZ_20D,0.0,4.72591415289063e-05,6.669745320637448e-05,3.7503323062063304e-05,3.3814888094891035e-05,8.513221759935901e-05
QLT_OPMargin_TSR_252D,2.988094237730874e-05,8.836853762561169e-05,9.53101098740253e-05,5.9321670501700714e-05,0.00012627315415424163,0.00012655593419033965
QLT_ROE_TSZ_20D,8.13946462269363e-06,4.878603617473563e-05,1.2022840485393322e-05,1.5523281057908626e-05,4.347447116489049e-05,3.671800284362884e-05
QLT_ROE_TSR_252D,4.709863984720237e-05,0.0002448558164802807,9.73210036798021e-05,1.7728906548745266e-05,0.00010417116375145162,0.00015910040232252462
QLT_OperatingProfitGrowthYOY_TSZ_20D,1.545429678141973e-05,0.00011052565088680712,0.00012543952169982738,9.52732516890516e-05,0.0,0.0001675321914916425
QLT_OperatingProfitGrowthYOY_TSR_252D,4.6878715816808465e-06,7.247629019041681e-05,0.00010910698229837642,7.614591266631044e-05,3.92113203302961e-05,0.00024164840829179346
QLT_SalesGrowthYOY_TSZ_20D,6.158194652270938e-05,5.175798105661331e-05,0.00011794518496399778,1.9570676085540427e-05,0.00010572804712819405,0.0002936629053238405
QLT_SalesGrowthYOY_TSR_252D,9.790547014030014e-05,5.364925001628299e-05,5.5794287329201123e-05,2.739358734929835e-05,4.042413497031067e-05,0.0001289073400439907
QLT_EPSGrowthYOY_TSZ_20D,0.0,3.468861674740095e-05,4.430933118328472e-05,2.6001006848176273e-05,2.068928431151573e-05,8.782976862935054e-05
QLT_EPSGrowthYOY_TSR_252D,0.0,6.930757947821386e-05,3.265237109980457e-05,8.805531326844514e-05,3.821665425600259e-05,0.00011906000824915146
SPD_DistVWAP5_TSZ_20D,0.0,0.0004899372942355106,0.0002751972991510954,0.00022361520739483338,0.0002944625126628538,0.00041881643029861263
SPD_DistVWAP5_TSR_252D,8.175380773972206e-05,0.00016006848582740765,6.736089042020074e-05,0.00013946211169103796,0.00017525166095556504,0.0001519983516118436
SPD_DistVWAPSlope_TSR_252D,4.309075919180891e-05,9.728949342982111e-05,0.00018055582597596503,5.3579609974137894e-05,4.1326837032808954e-05,6.955201006524984e-05
SPD_VWAPDev_TSZ_20D,1.564621485184351e-05,2.316334781650361e-05,5.0416013440187256e-05,0.0,1.3275464478874322e-05,7.265157615636852e-05
SPD_VWAPDev_TSR_252D,0.0,7.409769548700969e-05,5.892214775688384e-05,1.4796977383502347e-05,5.464224376090094e-05,5.3323441118046907e-05
SPD_MarginBuyImpact_TSZ_20D,1.0073828503475381e-05,1.8338338842967285e-05,2.6323902791784023e-05,0.0,8.562357623723565e-06,2.8831627073643898e-05
SPD_MarginBuyImpact_TSR_252D,2.001789868109493e-05,2.8884832911725908e-05,0.00011319065401966498,4.120681122382504e-05,8.960284216776395e-06,3.4683764161183705e-05
SPD_MarginRatio_TSZ_20D,0.0,1.5366548118573653e-05,6.114575300193923e-05,1.3113643286348924e-05,1.2165062827259872e-05,3.565210414867701e-05
SPD_MarginRatio_TSR_252D,0.0,5.40863919027086e-06,7.145057048522875e-05,4.135109881587099e-05,1.0098284326294905e-05,1.2269442191643674e-05
SPD_MarginRatioDelta4w_TSZ_20D,1.3246061696017296e-05,1.0229636571088076e-05,2.4769854582556256e-05,1.7596426227968246e-05,2.933439136393204e-05,3.059815610448357e-05
SPD_MarginRatioDelta4w_TSR_252D,0.0,1.719847865365459e-05,5.977581813296521e-06,9.891372378490628e-06,2.245848710449769e-05,2.874720707524045e-05
SPD_MarketForeignBuy_TSZ_20D,0.001594172189534969,0.0030533449108162735,0.0038518403330676586,0.001574171228213707,0.0008226152708619625,0.0011298923344637939
SPD_MarketForeignBuy_TSR_252D,0.0004305082444318413,0.001144797701375714,0.0007085604986556722,0.00041595669746219904,0.0005541674692854842,0.0006859123933167506
SPD_MarketIndividualBuy_TSZ_20D,0.0014563057918951744,0.004022737776956522,0.0010273836589909076,0.0016101039942001138,0.0008086194219655341,0.0007621944522881692
SPD_MarketIndividualBuy_TSR_252D,0.0004749304066632616,0.0027395669932147333,0.0007001033480682722,0.0007864678795758852,0.0006734168434786563,0.0008086300966318696
SPD_OverseaFlowTrend_TSZ_20D,0.0016051462486238988,0.003124722572218757,0.0022536460558067865,0.002057806020691046,0.0032720482604590906,0.004122909146075528
SPD_OverseaFlowTrend_TSR_252D,0.0004932259437043072,0.004773647082368307,0.0022381550804352894,0.00039059334625018256,0.0010980211576616797,0.0028140526341843904
SPD_FlowAccel_TSZ_20D,0.002951846340857663,0.003501575784067385,0.002054093635267484,0.0014999670679471124,0.0016283523622207423,0.004628431258260021
SPD_FlowAccel_TSR_252D,0.00041846602196465957,0.0008563106755744009,0.001451780629845778,0.0008856426415271461,0.0006530464890707956,0.0014494717343828303
BET_Beta60_TSZ_20D,2.0642818493131883e-05,0.00015351892971272386,5.822417364702589e-05,4.788224347572664e-05,0.00011476165329404639,5.7239558622248264e-05
BET_Beta60_TSR_252D,0.00013953633032303374,4.5840435668716484e-05,4.690732378353947e-05,5.3642004970700384e-05,2.2820723940446047e-05,3.940754354845759e-05
BET_RS25_TSZ_20D,0.0,0.00010303235491870754,6.349175823570514e-05,9.69121096260293e-06,3.8499033346183974e-05,9.363409458010707e-05
BET_RS25_TSR_252D,2.5602255424000378e-05,5.029186592896791e-05,0.0001614583057063532,7.985076111073936e-05,2.0286016658800907e-05,6.826518488260617e-05
BET_MarketReturn_TSR_252D,0.0007391885583960275,0.0008766500810062654,0.0008581272285655402,0.0005565068170260763,0.0009228478641693759,0.0028723706097560776
BET_MarketTrendIdx_TSZ_20D,0.002922128881665109,0.0034780630137800765,0.0024734833618080226,0.0014893947783803996,0.0026346148266018546,0.0028899861210322534
BET_MarketTrendIdx_TSR_252D,0.004907426104597451,0.0043048420716027885,0.0064870311769476725,0.008466370852381855,0.0083047067403929,0.00796197609831142
BET_MarketHV20_TSZ_20D,0.0006559120871094491,0.002245528010371178,0.0035266411316554696,0.001412960307113907,0.003171203916153428,0.0022706609049568116
BET_MarketHV20_TSR_252D,0.0023122618370755377,0.004544237156017677,0.004920037063061799,0.0013549316492331824,0.0032715869236705805,0.0019014534511383864
BET_MarketVolChange_TSZ_20D,0.001024465409995307,0.002751372031654162,0.0029641481046326934,0.0018300728417805399,0.000835582179382209,0.0016418507195390185
BET_MarketVolChange_TSR_252D,0.00150027420051771,0.003060986363299165,0.004242576921383357,0.007255126532485663,0.0014419904993410867,0.005130279034622621
BET_SectorMomentum5d_TSZ_20D,0.0003425044604770403,0.0011324372718777137,0.0019615639737442132,0.00028414023769080996,0.0012707953829629915,0.005489726015038407
BET_SectorMomentum5d_TSR_252D,0.0003929136315823358,0.00034523627726311694,0.0005330623875263749,0.0001860356464058138,0.0002407221649085654,0.0006324565170469074
BET_SectorReturn_TSR_252D,0.0006399721478278472,0.0024228876019730563,0.0022940081515846547,0.0020992658824033608,0.001390264665705073,0.0006763122966455339
BET_SectorRel_TSZ_20D,0.00014968657965199573,0.00020926670001518148,0.0002639670855096776,9.257765631203565e-05,7.949755965038042e-05,0.0004685974997622706
BET_SectorRel_TSR_252D,0.0002895778995496258,0.0002707961155988432,0.0004497786934851089,0.0005235548084690193,0.00020600602637133367,0.0008589199322110132
BET_RelSectorReturn5d_TSZ_20D,4.7959138807547385e-05,1.1122660616675905e-05,7.780579805358394e-05,2.1486749549194614e-05,3.068721752524802e-05,1.5381193440668974e-05
BET_SectorRelStrength60_TSZ_20D,0.00015657266256623265,0.00028463433459445926,0.0012496536758647367,0.0002214302092483542,0.0002776155031434714,0.000547927345493874
BET_SectorRelStrength60_TSR_252D,6.742862301535237e-05,0.0005306554205996456,0.00036340530337978854,0.00023544035356565154,0.0003063279438598387,0.0005768509841231917
CON_RevisionRate_TSZ_20D,1.9438438893787127e-05,8.65475441144854e-06,4.886633665155142e-05,0.0,3.050476124996073e-05,1.2086430014023166e-05
CON_RevisionRate_TSR_252D,1.0942409621886066e-05,4.96850148641504e-05,3.969161900756898e-05,3.5366651987653976e-05,4.759705019492438e-05,5.460140073384031e-05
CON_ProgressRate_TSZ_20D,9.384944359172166e-06,2.4331892856967263e-05,1.5068617145962505e-05,1.397203653528587e-05,6.0849690152038925e-05,6.966666619118564e-05
CON_ProgressRate_TSR_252D,8.073101240812128e-06,0.00021644431554621325,0.00018723951171962345,0.00011405398173950087,0.00011969586888245321,0.00017721732169913594
MOM_ADX14_SNZ,5.55362650714424e-06,3.437852122664886e-06,6.489339320692113e-05,1.4106832723774137e-05,1.4972509919172525e-05,5.4716651806631485e-05
MOM_DistSMA5_CSZ,7.016897497063799e-05,4.9015192393454965e-05,4.783611021063545e-05,4.453951860143496e-05,0.00013264114830319207,7.123812917403537e-05
MOM_DistSMA5_SNZ,0.0,1.5147530852484372e-05,1.4837489066003826e-05,1.0063848845756187e-05,9.632464418116797e-05,8.126110942463978e-05
MOM_DistSMA5-25_CSZ,0.0,5.133634125592515e-05,6.23340164130464e-05,9.151410188551988e-05,2.2023029380909817e-05,5.417363031836841e-05
MOM_DistSMA5-25_SNZ,0.0,3.484602710584276e-05,2.518888033627847e-05,5.4739106424403014e-05,1.7405244237020877e-05,4.109585020457862e-05
MOM_DistSMA25-75_CSZ,0.0001981895618611387,0.00034087728916449883,5.1313529356241046e-05,0.00010527560042872567,0.0001818225078758778,0.0005752468042832286
MOM_DistSMA25-75_SNZ,0.0,3.189013958880429e-05,4.257898446306358e-05,1.844719426731163e-05,3.948947766249639e-05,2.2773085532500052e-05
MOM_EfficiencyRatio10_SNZ,0.0,9.797271689430947e-06,1.1396120294108007e-05,2.7493289659428654e-05,0.0,3.265906187888091e-05
MOM_LinRegSlope10_CSR,1.7455287874078845e-05,3.981865168400207e-05,5.230531840491799e-05,7.055752281757761e-05,2.58322044727409e-05,3.422708571664062e-05
MOM_LinRegSlope10_CSZ,1.2181278918702046e-05,4.843347582567613e-05,9.175985881903345e-05,5.431736795984627e-05,3.88921981135322e-05,0.0001403346572044727
MOM_LinRegSlope10_SNZ,1.0858976392816716e-05,4.778078133432581e-06,0.0,1.2736534850328971e-05,9.110039294751126e-06,1.9000668909037766e-05
MOM_MACDHistNorm_SNZ,5.701563324746717e-06,6.740424882128333e-06,7.911123956166145e-05,0.0,2.1160629699913185e-05,5.408445658488233e-05
MOM_MACDHistDiff_SNZ,4.7142024965720846e-05,1.0938677176823879e-05,1.2961133625337705e-05,8.513983015705497e-05,2.9009942241947063e-05,0.00011559358620865303
MOM_DistHigh60_CSZ,0.00010352180749966093,9.046761563961507e-05,6.465204197754769e-05,0.00013200694232051838,6.523483513520148e-05,0.00010166964923649207
MOM_DistHigh60_SNZ,1.12703799595959e-05,6.022147200150971e-05,4.377072865020511e-05,0.0,2.046646717008161e-05,5.725320927390345e-05
MOM_DistKijun_SNZ,1.4756822274008864e-05,1.883837458334818e-05,4.720197897055846e-05,9.673300863191416e-06,0.0,6.727372450582471e-05
MOM_NewHighFlag3_CSZ,0.0003980708090045225,0.002253134548590766,0.0009234262135022179,0.0029471359072620953,0.002419332408355232,0.001232365291585043
MOM_NewHighFlag3_SNZ,0.00010769046863361284,0.00034654529641639574,0.00022196796395506236,0.0011390802299061972,0.00041902181609424367,0.00044506907717317045
MOM_PricePos120_SNZ,0.0,1.937262062583915e-05,3.581362511040862e-05,3.707065437039259e-05,3.697785908421504e-05,0.00019125403083447958
MOM_IchimokuDist_SNZ,2.7176485013507704e-05,3.2075029793065733e-05,2.7490411124571808e-05,1.8477191492985635e-05,1.9007298913087343e-05,5.376813819873526e-05
MOM_Return3d_CSZ,0.0,3.209806458582424e-05,4.498335800583456e-05,7.278153590959537e-05,5.952842537111787e-05,4.8445854482062196e-05
MOM_Return3d_SNZ,5.7075346530429465e-06,7.140010147004417e-05,0.0,4.149364045820546e-05,0.0,1.3510566146793943e-05
MOM_Return5d_CSZ,8.293140923775447e-05,0.0001521005504535301,9.820144568634799e-05,0.00012055033138812823,5.46096938253093e-05,9.227292759969083e-05
MOM_Return10d_CSZ,3.6104909342490696e-05,2.077457392108816e-05,5.356577627453179e-05,4.1485598679900624e-05,2.0412215926733735e-05,5.6310850850402464e-05
MOM_Return10d_SNZ,9.806307130445255e-06,2.5947639762959854e-05,0.0,0.0,2.365379438039806e-06,9.085954977174801e-06
MOM_Return20d_CSZ,0.00015893691795417777,3.5172875335379966e-05,0.0003040177619879454,2.0549782804301916e-05,9.176542126065867e-05,8.392554697330188e-05
MOM_Return20d_SNZ,0.0,1.7123798675775074e-05,5.433423888687174e-05,5.1186063557082524e-05,1.1029734199251421e-05,0.00010601472252840842
MOM_Return1dLag1_SNZ,0.0,6.206942565708754e-05,9.204265374915283e-05,2.6359145320178257e-05,4.4308220046803454e-05,9.052659774065024e-05
MOM_Return1dLag2_SNZ,0.0,0.00022425440484533072,0.00010738072269986929,2.287825861336813e-05,0.00022772133397976063,0.0001402124399590028
MOM_RSI9_SNZ,0.0,7.316533867149246e-05,1.772180868378989e-05,1.0267309923361809e-05,5.433932666080814e-05,3.466932715174983e-05
MOM_RSI9-14Diff_SNZ,0.0,3.092439170225512e-05,5.4991353138840086e-05,1.1507334863130448e-05,1.2545253190736141e-05,3.612073779146305e-05
MOM_BBPercentB_SNZ,6.981149743856533e-05,4.504718482703669e-05,1.0770143241657439e-05,2.912684959947374e-05,1.1168098549943975e-05,2.298418083511628e-05
MOM_BodyRatio_SNZ,1.6064913087926565e-05,1.9312166212516102e-05,4.94112725374219e-05,1.9757796911107454e-05,3.663811309442754e-05,0.0
MOM_UpperShadowRatio_SNZ,0.0,9.387504227165726e-06,1.3260590219196237e-05,7.95387143895029e-06,2.202705917609455e-05,3.002116732875428e-06
MOM_LowerShadowRatio_SNZ,1.3184218713350004e-05,3.808297091761086e-05,3.338954727050698e-05,3.972191995230126e-05,7.941587340622112e-06,1.59487536481698e-05
MOM_IntradayStrength_SNZ,1.5041915560481618e-05,7.961186549367688e-05,5.6200363791232826e-05,5.38067985671318e-05,4.927914608807077e-05,5.146386105603474e-05
MOM_LowerShadowMA5_SNZ,2.6033004296778455e-05,1.6039871989454164e-05,0.00017682059793787232,0.00011784516435323155,0.0001614610227725102,7.46648729685712e-05
MOM_Streak_SNZ,1.580750241585763e-05,7.49454371345463e-05,3.350220930242542e-05,3.9369444254133496e-05,1.634077735887509e-05,2.6329583807901183e-05
MOM_BullishRatio20_SNZ,5.398072981253196e-06,2.388987400143686e-05,2.6336452954880424e-05,5.1236103246389007e-05,2.8055369529952727e-05,4.667343562903344e-05
MOM_ClosePosition_SNZ,2.8312085225121325e-05,5.986348458724167e-05,2.0115882605353908e-05,3.1527455715852504e-05,7.545718029922223e-05,0.00011520440510590777
MOM_GapRate_SNZ,5.4082796551126384e-05,6.744596963297315e-05,0.00027582661798985505,8.790396140076662e-05,1.8961626725299184e-05,4.6533306403671915e-05
MOM_MaxGain5_CSZ,0.0,5.918789862860202e-05,0.00046401125251066295,7.787356459627252e-05,7.48517441914836e-05,8.110795249957362e-05
MOM_MaxGain5_SNZ,1.605665410846595e-05,2.4454775901010203e-05,5.844712930414169e-05,0.0,0.00011950277953753298,4.4298173114605484e-05
MOM_RCI9_SNZ,0.0,1.8318530620321048e-05,0.00012793121241021758,2.5775575510363114e-06,2.2825137394841387e-05,3.18569290250284e-05
MOM_RCI9Diff_SNZ,0.00014499142933636385,7.680581636943235e-05,4.183323302602532e-05,0.00015756788347517578,0.0,0.00013441008912151305
MOM_RCI26_SNZ,3.043009309365442e-05,5.8705526664013644e-05,2.666138666360088e-05,1.0071795934129942e-05,5.074454376030468e-05,7.039383420591226e-05
MOM_RCI26Diff_SNZ,1.231411936137985e-05,6.98244553346421e-05,2.0335095092266046e-05,2.4471773464692274e-05,1.2128043977506403e-05,1.9891565398221453e-05
MOM_RCI52_SNZ,9.75765517634759e-05,0.0001077254501993339,0.0003564679833080399,2.8651342904558973e-05,5.315279670439957e-05,0.00010412927433933992
MOM_Momentum12-1_CSZ,4.616735472026663e-05,0.0003948639561363325,0.0009936984954826448,0.00021859303651737352,0.000393868505203512,0.0004852929757479161
MOM_Momentum12-1_SNZ,4.782575723518859e-05,0.0005504972905037558,0.00025388236480193734,0.00014030107375319033,0.0002079678034459148,0.0009700368726820898
MOM_RetIntraday_SNZ,0.0,5.455717877710722e-05,0.0001352092930795517,1.6028390616594818e-05,7.487628593103367e-05,8.784013526001808e-05
MOM_WinRate10d_SNZ,0.0,3.7194532044053186e-05,2.02944898316798e-05,4.6954473576338096e-05,3.8127846118284834e-05,7.675194011680454e-05
MOM_MADev25_CSZ,0.00011922758885643074,8.799315815319309e-05,0.0001227255460703985,6.566921490210612e-05,0.00018657855901144669,9.657140334487864e-05
MOM_MADev25_SNZ,0.0,2.051284620748959e-05,5.838143440022895e-05,3.517778289045303e-05,6.889627954235717e-06,4.808305895492943e-05
MOM_MADev75_CSZ,0.0018020170750815444,0.00046843882570372306,0.0004049479646472711,0.0002789879531965311,0.0004169272452691413,0.00045645338954600434
MOM_MADev75_SNZ,0.00011576523540675245,7.978910144960279e-05,4.958600012325968e-05,9.777874866094801e-05,4.051663852275424e-05,0.00015604390773458286
MOM_MADev200_CSZ,0.0004290468195688157,7.656463968138712e-05,0.0006518688998781744,0.00016646751882014456,7.590735391176223e-05,0.00023827901284136102
MOM_MADev200_SNZ,8.6314447816964e-06,4.4025240386450044e-05,4.406013285495024e-05,5.1946179861757405e-05,0.00012290173497100384,6.582570346313858e-05
MOM_Return6m_CSZ,1.9182363871166854e-05,8.47871393416433e-05,0.00019792586966904864,0.0001773354979560822,4.2748432529653835e-05,0.0003304959175384851
MOM_Return6m_SNZ,5.716071849098606e-06,6.498898056489916e-05,5.1211334808085005e-05,3.1601500808893614e-05,0.0001605955556113282,0.00015495913893239302
MOM_Return12m_CSZ,0.0001622659356307065,0.00025875224445763594,0.00025812313810100174,0.000340610142216743,0.0004459908333876381,0.0004170530134461559
MOM_Return12m_SNZ,0.0001224944427070325,8.020183010236068e-05,0.0001342639863219114,0.0001331481555618199,0.00023626503087724885,0.00010904167464733478
MOM_High52wDist_CSZ,0.00016194927926609177,0.0005912856378280523,0.00023731646478668202,0.00021906590395049267,7.778501849296668e-05,0.00019920876686109715
MOM_High52wDist_SNZ,1.631925637702962e-05,8.496240926769871e-05,0.00016200558687957858,0.00016843034955682813,7.236869351833965e-05,0.0004062783190375226
VOL_MAE5_SNZ,3.51552564305232e-05,1.744277184979086e-05,2.177074021058833e-05,8.242336469565107e-05,1.8282135648238717e-05,4.772296499286031e-05
VOL_MAE10_CSZ,1.8387791642234037e-05,2.6785291935459404e-05,3.4933830961010036e-05,1.1032150156472717e-05,1.8857236567029057e-05,0.00022011395136716717
VOL_MAE10_SNZ,5.2636693409008396e-05,2.8956817114816224e-05,1.5353201900553805e-05,5.687920142912292e-06,0.0,7.53035517178636e-05
VOL_DownsideRun_SNZ,9.56341087216618e-05,9.401740970542275e-05,9.634201078011627e-05,4.8817339855658044e-05,0.0001645514423750323,4.23644577350234e-05
VOL_ReturnSkewnessDiff_SNZ,7.369914611776893e-06,2.3711863618062982e-05,2.319078675636533e-05,1.3928618827853521e-05,8.853223733147771e-06,9.111346354923917e-05
VOL_ReturnKurtosis_SNZ,2.9785910784968783e-05,2.8575629800468708e-05,1.2075864541670779e-05,4.236045095538717e-05,5.563930588949307e-05,3.8569719677057744e-05
VOL_GapAbs_SNZ,4.8439124044856426e-05,5.4331483955416064e-05,2.4170351767310583e-05,2.068863776942336e-05,1.2525012341140738e-05,1.3586207841408907e-05
VOL_LargeMoveCount_CSZ,0.0005391514843710494,0.00014649419795774356,0.001523031060769176,0.0004441756195632396,0.0005063417411090904,0.0004024960828071515
VOL_LargeMoveCount_SNZ,6.547637742444293e-05,9.522105950636437e-05,1.496210483287298e-05,7.91275398653279e-05,4.2821368525735694e-05,0.00014032424333181186
VOL_RangeRatioLong_SNZ,6.143300511331446e-06,1.0409966656671138e-05,1.0183768496600431e-05,6.080470543290871e-06,7.82313468129014e-06,4.0870182427896364e-05
VOL_ATRRatio_CSZ,0.005030987398039351,0.003859364999062858,0.0045355511504353565,0.0027288736423096774,0.0038450906815634144,0.0031008471178234176
VOL_ATRRatio_SNZ,0.00042395452468986966,0.0009369062796520057,0.00017908841683710096,0.0007171197559847495,0.00039888843429196195,0.00039501405601569085
VOL_ATRSqueeze_SNZ,2.0070506581347087e-05,2.4348614928505788e-05,6.922313247473363e-05,3.526968344980218e-05,2.50120861258638e-05,6.974577513714802e-05
VOL_ATRSqueezeBB_CSZ,6.3561221723820715e-06,3.055690558143282e-05,6.69689765274372e-05,4.421851599284226e-05,0.00013326511625650906,0.00010658676802360649
VOL_ATRSqueezeBB_SNZ,1.9112839571157438e-05,3.0151248005341164e-05,2.7326627286623204e-05,6.552055739070997e-05,6.355233131144091e-06,7.895705182822094e-05
VOL_HistVol20_CSZ,0.0,8.502502225527253e-05,0.0002590829263783631,7.569279455077647e-05,5.801480548415387e-05,0.00020409202050029283
